model,method,sample_idx,img_path,y_true,faithfulness_correlation,max_sensitivity
vit_b16,integrated_gradients,198,data\chest_xray\test\NORMAL\IM-0025-0001.jpeg,0,0.0894826352596283,0.3906876742839813
vit_b16,integrated_gradients,199,data\chest_xray\test\PNEUMONIA\person142_bacteria_682.jpeg,1,-0.06552755832672119,0.5020999908447266
vit_b16,integrated_gradients,200,data\chest_xray\test\PNEUMONIA\person28_virus_62.jpeg,1,0.12748654186725616,0.38913261890411377
vit_b16,integrated_gradients,201,data\chest_xray\test\PNEUMONIA\person158_bacteria_743.jpeg,1,0.13531039655208588,0.6709176898002625
vit_b16,integrated_gradients,202,data\chest_xray\test\NORMAL\NORMAL2-IM-0013-0001.jpeg,0,-0.28257036209106445,0.40566012263298035
vit_b16,integrated_gradients,203,data\chest_xray\test\NORMAL\NORMAL2-IM-0310-0001.jpeg,0,-0.36282801628112793,0.3525719940662384
vit_b16,integrated_gradients,204,data\chest_xray\test\NORMAL\NORMAL2-IM-0366-0001.jpeg,0,0.2689947783946991,0.37355583906173706
vit_b16,integrated_gradients,205,data\chest_xray\test\PNEUMONIA\person1634_virus_2830.jpeg,1,0.399269163608551,0.5190989375114441
vit_b16,integrated_gradients,206,data\chest_xray\test\NORMAL\NORMAL2-IM-0309-0001.jpeg,0,-0.006344649009406567,0.31882306933403015
vit_b16,integrated_gradients,207,data\chest_xray\test\NORMAL\IM-0075-0001.jpeg,0,-0.04733739793300629,0.45304426550865173
vit_b16,integrated_gradients,208,data\chest_xray\test\PNEUMONIA\person75_virus_136.jpeg,1,0.5791096091270447,0.6528231501579285
vit_b16,integrated_gradients,209,data\chest_xray\test\PNEUMONIA\person101_bacteria_484.jpeg,1,-0.20129798352718353,0.49603068828582764
vit_b16,integrated_gradients,210,data\chest_xray\test\PNEUMONIA\person149_bacteria_713.jpeg,1,0.24392984807491302,0.5197277665138245
vit_b16,integrated_gradients,211,data\chest_xray\test\NORMAL\NORMAL2-IM-0111-0001.jpeg,0,0.25703299045562744,0.45270153880119324
vit_b16,integrated_gradients,212,data\chest_xray\test\NORMAL\NORMAL2-IM-0286-0001.jpeg,0,0.3909546136856079,0.3265356123447418
vit_b16,integrated_gradients,213,data\chest_xray\test\PNEUMONIA\person157_bacteria_735.jpeg,1,0.0884423702955246,0.5299296975135803
vit_b16,integrated_gradients,214,data\chest_xray\test\PNEUMONIA\person161_bacteria_757.jpeg,1,0.14073634147644043,0.6210219860076904
vit_b16,integrated_gradients,215,data\chest_xray\test\PNEUMONIA\person8_virus_28.jpeg,1,0.11707685142755508,0.48319247364997864
vit_b16,integrated_gradients,216,data\chest_xray\test\PNEUMONIA\person130_bacteria_628.jpeg,1,-0.030054034665226936,0.40101149678230286
vit_b16,integrated_gradients,217,data\chest_xray\test\NORMAL\NORMAL2-IM-0195-0001.jpeg,0,0.557781457901001,0.5049482583999634
vit_b16,integrated_gradients,218,data\chest_xray\test\NORMAL\NORMAL2-IM-0343-0001.jpeg,0,-0.006680786609649658,0.42352211475372314
vit_b16,integrated_gradients,219,data\chest_xray\test\PNEUMONIA\person1660_virus_2869.jpeg,1,0.2560232877731323,0.45514973998069763
vit_b16,integrated_gradients,220,data\chest_xray\test\PNEUMONIA\person120_bacteria_572.jpeg,1,-0.08747150003910065,0.5796210765838623
vit_b16,integrated_gradients,221,data\chest_xray\test\PNEUMONIA\person66_virus_125.jpeg,1,0.40524905920028687,0.6185094118118286
vit_b16,integrated_gradients,222,data\chest_xray\test\PNEUMONIA\person146_bacteria_704.jpeg,1,0.2212240993976593,0.4588102102279663
vit_b16,integrated_gradients,223,data\chest_xray\test\PNEUMONIA\person131_bacteria_629.jpeg,1,0.11346068978309631,0.464497834444046
vit_b16,integrated_gradients,224,data\chest_xray\test\PNEUMONIA\person21_virus_53.jpeg,1,0.09286049753427505,0.42408084869384766
vit_b16,integrated_gradients,225,data\chest_xray\test\PNEUMONIA\person91_bacteria_447.jpeg,1,-0.1155008003115654,0.4640757441520691
vit_b16,integrated_gradients,226,data\chest_xray\test\PNEUMONIA\person82_bacteria_405.jpeg,1,0.23654532432556152,0.6323780417442322
vit_b16,integrated_gradients,227,data\chest_xray\test\PNEUMONIA\person153_bacteria_726.jpeg,1,0.23171986639499664,0.5070854425430298
vit_b16,integrated_gradients,228,data\chest_xray\test\PNEUMONIA\person94_bacteria_458.jpeg,1,0.1058838963508606,0.514117419719696
vit_b16,integrated_gradients,229,data\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001-0001.jpeg,0,0.0511912927031517,0.3640476167201996
vit_b16,integrated_gradients,230,data\chest_xray\test\PNEUMONIA\person111_bacteria_534.jpeg,1,0.22522041201591492,0.5201451182365417
vit_b16,integrated_gradients,231,data\chest_xray\test\PNEUMONIA\person1635_virus_2831.jpeg,1,-0.09015849977731705,0.5019519925117493
vit_b16,integrated_gradients,232,data\chest_xray\test\NORMAL\NORMAL2-IM-0305-0001.jpeg,0,0.023869764059782028,0.4307094216346741
vit_b16,integrated_gradients,233,data\chest_xray\test\PNEUMONIA\person122_bacteria_583.jpeg,1,0.3231324851512909,0.6988275647163391
vit_b16,integrated_gradients,234,data\chest_xray\test\PNEUMONIA\person152_bacteria_720.jpeg,1,0.1991795301437378,0.5156710147857666
vit_b16,integrated_gradients,235,data\chest_xray\test\NORMAL\NORMAL2-IM-0229-0001.jpeg,0,0.23835811018943787,0.48377934098243713
vit_b16,integrated_gradients,236,data\chest_xray\test\PNEUMONIA\person101_bacteria_486.jpeg,1,0.09120272845029831,0.5757532715797424
vit_b16,integrated_gradients,237,data\chest_xray\test\PNEUMONIA\person1676_virus_2892.jpeg,1,0.350257933139801,0.5084874033927917
vit_b16,integrated_gradients,238,data\chest_xray\test\NORMAL\NORMAL2-IM-0123-0001.jpeg,0,0.16902518272399902,0.46175119280815125
vit_b16,integrated_gradients,239,data\chest_xray\test\PNEUMONIA\person138_bacteria_657.jpeg,1,0.43726596236228943,0.46732211112976074
vit_b16,integrated_gradients,240,data\chest_xray\test\PNEUMONIA\person128_bacteria_608.jpeg,1,-0.07110892981290817,0.46611344814300537
vit_b16,integrated_gradients,241,data\chest_xray\test\NORMAL\NORMAL2-IM-0052-0001.jpeg,0,-0.225495845079422,0.5489522218704224
vit_b16,integrated_gradients,242,data\chest_xray\test\PNEUMONIA\person94_bacteria_456.jpeg,1,0.07253812253475189,0.5078544616699219
vit_b16,integrated_gradients,243,data\chest_xray\test\NORMAL\IM-0039-0001.jpeg,0,-0.03865404054522514,0.4332800805568695
vit_b16,integrated_gradients,244,data\chest_xray\test\PNEUMONIA\person119_bacteria_565.jpeg,1,0.2576097548007965,0.7940994501113892
vit_b16,integrated_gradients,245,data\chest_xray\test\PNEUMONIA\person134_bacteria_643.jpeg,1,0.19179633259773254,0.5808943510055542
vit_b16,integrated_gradients,246,data\chest_xray\test\NORMAL\NORMAL2-IM-0349-0001.jpeg,0,-0.14268477261066437,0.45334529876708984
vit_b16,integrated_gradients,247,data\chest_xray\test\NORMAL\IM-0084-0001.jpeg,0,-0.17834565043449402,0.40367913246154785
vit_b16,integrated_gradients,248,data\chest_xray\test\PNEUMONIA\person114_bacteria_544.jpeg,1,0.20355084538459778,0.5634353756904602
vit_b16,integrated_gradients,249,data\chest_xray\test\PNEUMONIA\person122_bacteria_586.jpeg,1,0.1445334255695343,0.6051095724105835
vit_b16,integrated_gradients,250,data\chest_xray\test\PNEUMONIA\person119_bacteria_567.jpeg,1,-0.00044369796523824334,0.5888400077819824
vit_b16,integrated_gradients,251,data\chest_xray\test\PNEUMONIA\person65_virus_123.jpeg,1,0.19853709638118744,0.5607762932777405
vit_b16,integrated_gradients,252,data\chest_xray\test\PNEUMONIA\person1628_virus_2821.jpeg,1,-0.210529163479805,0.47896385192871094
vit_b16,integrated_gradients,253,data\chest_xray\test\NORMAL\IM-0036-0001.jpeg,0,-0.01781924068927765,0.34837183356285095
vit_b16,integrated_gradients,254,data\chest_xray\test\NORMAL\NORMAL2-IM-0282-0001.jpeg,0,-0.28012046217918396,0.3546034097671509
vit_b16,integrated_gradients,255,data\chest_xray\test\PNEUMONIA\person154_bacteria_728.jpeg,1,-0.05978839844465256,0.31425490975379944
vit_b16,grad_cam,0,data\chest_xray\test\NORMAL\IM-0079-0001.jpeg,0,-0.10125764459371567,0.8352707028388977
vit_b16,grad_cam,1,data\chest_xray\test\PNEUMONIA\person1668_virus_2882.jpeg,1,,inf
vit_b16,grad_cam,2,data\chest_xray\test\NORMAL\NORMAL2-IM-0350-0001.jpeg,0,-0.03774559870362282,2.4169862270355225
vit_b16,grad_cam,3,data\chest_xray\test\PNEUMONIA\person21_virus_52.jpeg,1,,inf
vit_b16,grad_cam,4,data\chest_xray\test\NORMAL\IM-0091-0001.jpeg,0,-0.15439458191394806,1.7160611152648926
vit_b16,grad_cam,5,data\chest_xray\test\PNEUMONIA\person122_bacteria_582.jpeg,1,,inf
vit_b16,grad_cam,6,data\chest_xray\test\NORMAL\NORMAL2-IM-0302-0001.jpeg,0,0.12711068987846375,0.5193852186203003
vit_b16,grad_cam,7,data\chest_xray\test\PNEUMONIA\person147_bacteria_707.jpeg,1,,inf
vit_b16,grad_cam,8,data\chest_xray\test\PNEUMONIA\person108_bacteria_506.jpeg,1,,inf
vit_b16,grad_cam,9,data\chest_xray\test\PNEUMONIA\person125_bacteria_594.jpeg,1,,inf
vit_b16,grad_cam,10,data\chest_xray\test\NORMAL\NORMAL2-IM-0335-0001.jpeg,0,-0.14651085436344147,0.48308098316192627
vit_b16,grad_cam,11,data\chest_xray\test\NORMAL\IM-0015-0001.jpeg,0,0.11333109438419342,0.7449773550033569
vit_b16,grad_cam,12,data\chest_xray\test\PNEUMONIA\person44_virus_94.jpeg,1,-0.2114555835723877,0.9527319073677063
vit_b16,grad_cam,13,data\chest_xray\test\NORMAL\NORMAL2-IM-0232-0001.jpeg,0,0.37761613726615906,0.623075544834137
vit_b16,grad_cam,14,data\chest_xray\test\PNEUMONIA\person109_bacteria_517.jpeg,1,,inf
vit_b16,grad_cam,15,data\chest_xray\test\PNEUMONIA\person127_bacteria_604.jpeg,1,-0.25409212708473206,1.0
vit_b16,grad_cam,16,data\chest_xray\test\PNEUMONIA\person54_virus_109.jpeg,1,-0.1157480850815773,1.0
vit_b16,grad_cam,17,data\chest_xray\test\NORMAL\NORMAL2-IM-0277-0001.jpeg,0,-0.08196227252483368,1.9266929626464844
vit_b16,grad_cam,18,data\chest_xray\test\PNEUMONIA\person1633_virus_2829.jpeg,1,,inf
vit_b16,grad_cam,19,data\chest_xray\test\PNEUMONIA\person1685_virus_2903.jpeg,1,,inf
vit_b16,grad_cam,20,data\chest_xray\test\NORMAL\NORMAL2-IM-0359-0001.jpeg,0,0.19438490271568298,0.4065622091293335
vit_b16,grad_cam,21,data\chest_xray\test\PNEUMONIA\person78_bacteria_387.jpeg,1,,inf
vit_b16,grad_cam,22,data\chest_xray\test\PNEUMONIA\person56_virus_112.jpeg,1,,inf
vit_b16,grad_cam,23,data\chest_xray\test\NORMAL\NORMAL2-IM-0141-0001.jpeg,0,,inf
vit_b16,grad_cam,24,data\chest_xray\test\PNEUMONIA\person121_bacteria_579.jpeg,1,,inf
vit_b16,grad_cam,25,data\chest_xray\test\NORMAL\NORMAL2-IM-0275-0001.jpeg,0,0.014032149687409401,1.2781567573547363
vit_b16,grad_cam,26,data\chest_xray\test\NORMAL\NORMAL2-IM-0072-0001.jpeg,0,0.06851693242788315,0.39789822697639465
vit_b16,grad_cam,27,data\chest_xray\test\PNEUMONIA\person28_virus_63.jpeg,1,,inf
vit_b16,grad_cam,28,data\chest_xray\test\PNEUMONIA\person3_virus_16.jpeg,1,,inf
vit_b16,grad_cam,29,data\chest_xray\test\NORMAL\NORMAL2-IM-0351-0001.jpeg,0,0.24116510152816772,5.824195384979248
vit_b16,grad_cam,30,data\chest_xray\test\PNEUMONIA\person81_bacteria_398.jpeg,1,,inf
vit_b16,grad_cam,31,data\chest_xray\test\PNEUMONIA\person85_bacteria_423.jpeg,1,,inf
vit_b16,grad_cam,32,data\chest_xray\test\PNEUMONIA\person63_virus_121.jpeg,1,,inf
vit_b16,grad_cam,33,data\chest_xray\test\NORMAL\NORMAL2-IM-0073-0001.jpeg,0,-0.4179874062538147,2.1138434410095215
vit_b16,grad_cam,34,data\chest_xray\test\PNEUMONIA\person152_bacteria_724.jpeg,1,,inf
vit_b16,grad_cam,35,data\chest_xray\test\NORMAL\NORMAL2-IM-0312-0001.jpeg,0,,inf
vit_b16,grad_cam,36,data\chest_xray\test\PNEUMONIA\person78_bacteria_380.jpeg,1,,inf
vit_b16,grad_cam,37,data\chest_xray\test\PNEUMONIA\person124_bacteria_590.jpeg,1,,inf
vit_b16,grad_cam,38,data\chest_xray\test\PNEUMONIA\person158_bacteria_744.jpeg,1,,inf
vit_b16,grad_cam,39,data\chest_xray\test\NORMAL\NORMAL2-IM-0330-0001.jpeg,0,,inf
vit_b16,grad_cam,40,data\chest_xray\test\NORMAL\IM-0050-0001.jpeg,0,0.05883386358618736,4.484751224517822
vit_b16,grad_cam,41,data\chest_xray\test\PNEUMONIA\person109_bacteria_526.jpeg,1,,inf
vit_b16,grad_cam,42,data\chest_xray\test\NORMAL\IM-0110-0001.jpeg,0,-0.00032882275991141796,0.6372434496879578
vit_b16,grad_cam,43,data\chest_xray\test\NORMAL\NORMAL2-IM-0319-0001.jpeg,0,0.03496536239981651,1.5522948503494263
vit_b16,grad_cam,44,data\chest_xray\test\NORMAL\NORMAL2-IM-0360-0001.jpeg,0,-0.1847919076681137,0.6478617191314697
vit_b16,grad_cam,45,data\chest_xray\test\PNEUMONIA\person1_virus_8.jpeg,1,,inf
vit_b16,grad_cam,46,data\chest_xray\test\PNEUMONIA\person171_bacteria_826.jpeg,1,,inf
vit_b16,grad_cam,47,data\chest_xray\test\PNEUMONIA\person113_bacteria_543.jpeg,1,,inf
vit_b16,grad_cam,48,data\chest_xray\test\NORMAL\NORMAL2-IM-0139-0001.jpeg,0,-0.05797971412539482,0.6409292221069336
vit_b16,grad_cam,49,data\chest_xray\test\PNEUMONIA\person139_bacteria_661.jpeg,1,,inf
vit_b16,grad_cam,50,data\chest_xray\test\PNEUMONIA\person45_virus_95.jpeg,1,-0.02001298777759075,0.6517931818962097
vit_b16,grad_cam,51,data\chest_xray\test\PNEUMONIA\person134_bacteria_642.jpeg,1,,inf
vit_b16,grad_cam,52,data\chest_xray\test\NORMAL\IM-0093-0001.jpeg,0,0.07794629782438278,1.180584192276001
vit_b16,grad_cam,53,data\chest_xray\test\NORMAL\NORMAL2-IM-0370-0001.jpeg,0,-0.3514361083507538,1.90750253200531
vit_b16,grad_cam,54,data\chest_xray\test\PNEUMONIA\person31_virus_70.jpeg,1,,inf
vit_b16,grad_cam,55,data\chest_xray\test\PNEUMONIA\person114_bacteria_546.jpeg,1,,inf
vit_b16,grad_cam,56,data\chest_xray\test\PNEUMONIA\person80_bacteria_393.jpeg,1,,inf
vit_b16,grad_cam,57,data\chest_xray\test\PNEUMONIA\person38_virus_83.jpeg,1,,inf
vit_b16,grad_cam,58,data\chest_xray\test\PNEUMONIA\person1625_virus_2817.jpeg,1,,inf
vit_b16,grad_cam,59,data\chest_xray\test\PNEUMONIA\person83_bacteria_414.jpeg,1,0.03240961953997612,1.0
vit_b16,grad_cam,60,data\chest_xray\test\NORMAL\NORMAL2-IM-0380-0001.jpeg,0,,inf
vit_b16,grad_cam,61,data\chest_xray\test\PNEUMONIA\person1626_virus_2818.jpeg,1,0.01995021663606167,1.0
vit_b16,grad_cam,62,data\chest_xray\test\PNEUMONIA\person22_virus_55.jpeg,1,,inf
vit_b16,grad_cam,63,data\chest_xray\test\PNEUMONIA\person18_virus_49.jpeg,1,0.16493217647075653,0.8834973573684692
vit_b16,grad_cam,64,data\chest_xray\test\NORMAL\NORMAL2-IM-0276-0001.jpeg,0,-0.11825750768184662,2.2769219875335693
vit_b16,grad_cam,65,data\chest_xray\test\PNEUMONIA\person150_bacteria_717.jpeg,1,-0.01863817125558853,1.0
vit_b16,grad_cam,66,data\chest_xray\test\NORMAL\IM-0089-0001.jpeg,0,,inf
vit_b16,grad_cam,67,data\chest_xray\test\NORMAL\IM-0073-0001.jpeg,0,0.04099070280790329,0.6834214329719543
vit_b16,grad_cam,68,data\chest_xray\test\PNEUMONIA\person82_bacteria_404.jpeg,1,,inf
vit_b16,grad_cam,69,data\chest_xray\test\NORMAL\IM-0023-0001.jpeg,0,0.26868611574172974,2.3954226970672607
vit_b16,grad_cam,70,data\chest_xray\test\NORMAL\NORMAL2-IM-0354-0001.jpeg,0,0.14460492134094238,8.990089416503906
vit_b16,grad_cam,71,data\chest_xray\test\PNEUMONIA\person138_bacteria_659.jpeg,1,,inf
vit_b16,grad_cam,72,data\chest_xray\test\PNEUMONIA\person50_virus_102.jpeg,1,,inf
vit_b16,grad_cam,73,data\chest_xray\test\PNEUMONIA\person113_bacteria_542.jpeg,1,,inf
vit_b16,grad_cam,74,data\chest_xray\test\PNEUMONIA\person111_bacteria_533.jpeg,1,,inf
vit_b16,grad_cam,75,data\chest_xray\test\PNEUMONIA\person103_bacteria_489.jpeg,1,,inf
vit_b16,grad_cam,76,data\chest_xray\test\NORMAL\IM-0049-0001.jpeg,0,-0.08226282149553299,3.4240810871124268
vit_b16,grad_cam,77,data\chest_xray\test\PNEUMONIA\person157_bacteria_740.jpeg,1,0.34993115067481995,1.0
vit_b16,grad_cam,78,data\chest_xray\test\NORMAL\NORMAL2-IM-0337-0001.jpeg,0,-0.15445749461650848,1.011289358139038
vit_b16,grad_cam,79,data\chest_xray\test\PNEUMONIA\person155_bacteria_730.jpeg,1,,inf
vit_b16,grad_cam,80,data\chest_xray\test\NORMAL\NORMAL2-IM-0019-0001.jpeg,0,-0.003935389220714569,0.47645896673202515
vit_b16,grad_cam,81,data\chest_xray\test\PNEUMONIA\person71_virus_132.jpeg,1,0.16946831345558167,1.0
vit_b16,grad_cam,82,data\chest_xray\test\PNEUMONIA\person85_bacteria_419.jpeg,1,,inf
vit_b16,grad_cam,83,data\chest_xray\test\PNEUMONIA\person49_virus_101.jpeg,1,,inf
vit_b16,grad_cam,84,data\chest_xray\test\PNEUMONIA\person150_bacteria_716.jpeg,1,,inf
vit_b16,grad_cam,85,data\chest_xray\test\PNEUMONIA\person95_bacteria_463.jpeg,1,,inf
vit_b16,grad_cam,86,data\chest_xray\test\NORMAL\NORMAL2-IM-0341-0001.jpeg,0,0.10556311160326004,6.624398231506348
vit_b16,grad_cam,87,data\chest_xray\test\NORMAL\NORMAL2-IM-0315-0001.jpeg,0,-0.0553230457007885,0.9734008312225342
vit_b16,grad_cam,88,data\chest_xray\test\PNEUMONIA\person1641_virus_2840.jpeg,1,-0.14924681186676025,0.7461941242218018
vit_b16,grad_cam,89,data\chest_xray\test\PNEUMONIA\person1645_virus_2845.jpeg,1,,inf
vit_b16,grad_cam,90,data\chest_xray\test\PNEUMONIA\person37_virus_82.jpeg,1,,inf
vit_b16,grad_cam,91,data\chest_xray\test\PNEUMONIA\person1662_virus_2875.jpeg,1,,inf
vit_b16,grad_cam,92,data\chest_xray\test\PNEUMONIA\person78_bacteria_384.jpeg,1,,inf
vit_b16,grad_cam,93,data\chest_xray\test\PNEUMONIA\person69_virus_129.jpeg,1,,inf
vit_b16,grad_cam,94,data\chest_xray\test\PNEUMONIA\person145_bacteria_696.jpeg,1,,inf
vit_b16,grad_cam,95,data\chest_xray\test\PNEUMONIA\person24_virus_58.jpeg,1,,inf
vit_b16,grad_cam,96,data\chest_xray\test\NORMAL\NORMAL2-IM-0249-0001.jpeg,0,-0.22433525323867798,0.9890567064285278
vit_b16,grad_cam,97,data\chest_xray\test\NORMAL\NORMAL2-IM-0297-0001.jpeg,0,-0.1057014986872673,1.6026993989944458
vit_b16,grad_cam,98,data\chest_xray\test\PNEUMONIA\person120_bacteria_570.jpeg,1,,inf
vit_b16,grad_cam,99,data\chest_xray\test\PNEUMONIA\person130_bacteria_627.jpeg,1,,inf
vit_b16,grad_cam,100,data\chest_xray\test\NORMAL\IM-0109-0001.jpeg,0,0.0027388755697757006,0.7624788880348206
vit_b16,grad_cam,101,data\chest_xray\test\NORMAL\NORMAL2-IM-0196-0001.jpeg,0,,inf
vit_b16,grad_cam,102,data\chest_xray\test\PNEUMONIA\person119_bacteria_566.jpeg,1,,inf
vit_b16,grad_cam,103,data\chest_xray\test\PNEUMONIA\person1674_virus_2890.jpeg,1,,inf
vit_b16,grad_cam,104,data\chest_xray\test\NORMAL\IM-0063-0001.jpeg,0,-0.10294967144727707,70.6734619140625
vit_b16,grad_cam,105,data\chest_xray\test\PNEUMONIA\person33_virus_72.jpeg,1,,inf
vit_b16,grad_cam,106,data\chest_xray\test\PNEUMONIA\person127_bacteria_603.jpeg,1,,inf
vit_b16,grad_cam,107,data\chest_xray\test\NORMAL\NORMAL2-IM-0333-0001.jpeg,0,-0.06685376167297363,1.6638696193695068
vit_b16,grad_cam,108,data\chest_xray\test\PNEUMONIA\person108_bacteria_504.jpeg,1,,inf
vit_b16,grad_cam,109,data\chest_xray\test\PNEUMONIA\person78_bacteria_378.jpeg,1,,inf
vit_b16,grad_cam,110,data\chest_xray\test\PNEUMONIA\person139_bacteria_663.jpeg,1,,inf
vit_b16,grad_cam,111,data\chest_xray\test\PNEUMONIA\person173_bacteria_831.jpeg,1,0.055329471826553345,0.9560169577598572
vit_b16,grad_cam,112,data\chest_xray\test\PNEUMONIA\person76_virus_138.jpeg,1,0.09022778272628784,2.2269935607910156
vit_b16,grad_cam,113,data\chest_xray\test\PNEUMONIA\person3_virus_17.jpeg,1,,inf
vit_b16,grad_cam,114,data\chest_xray\test\PNEUMONIA\person80_bacteria_391.jpeg,1,,inf
vit_b16,grad_cam,115,data\chest_xray\test\NORMAL\NORMAL2-IM-0059-0001.jpeg,0,-0.2735188901424408,0.7216588258743286
vit_b16,grad_cam,116,data\chest_xray\test\PNEUMONIA\person14_virus_44.jpeg,1,-0.19422444701194763,0.6664929389953613
vit_b16,grad_cam,117,data\chest_xray\test\PNEUMONIA\person152_bacteria_721.jpeg,1,,inf
vit_b16,grad_cam,118,data\chest_xray\test\PNEUMONIA\person140_bacteria_667.jpeg,1,,inf
vit_b16,grad_cam,119,data\chest_xray\test\PNEUMONIA\person97_bacteria_468.jpeg,1,,inf
vit_b16,grad_cam,120,data\chest_xray\test\NORMAL\NORMAL2-IM-0256-0001.jpeg,0,,inf
vit_b16,grad_cam,121,data\chest_xray\test\PNEUMONIA\person1669_virus_2884.jpeg,1,-0.13253018260002136,1.0
vit_b16,grad_cam,122,data\chest_xray\test\PNEUMONIA\person130_bacteria_626.jpeg,1,,inf
vit_b16,grad_cam,123,data\chest_xray\test\PNEUMONIA\person34_virus_76.jpeg,1,,inf
vit_b16,grad_cam,124,data\chest_xray\test\NORMAL\IM-0006-0001.jpeg,0,-0.33921465277671814,2.1091177463531494
vit_b16,grad_cam,125,data\chest_xray\test\NORMAL\NORMAL2-IM-0028-0001.jpeg,0,0.15085981786251068,0.5607420206069946
vit_b16,grad_cam,126,data\chest_xray\test\PNEUMONIA\person1665_virus_2878.jpeg,1,,inf
vit_b16,grad_cam,127,data\chest_xray\test\PNEUMONIA\person175_bacteria_833.jpeg,1,,inf
vit_b16,grad_cam,128,data\chest_xray\test\NORMAL\NORMAL2-IM-0079-0001.jpeg,0,,inf
vit_b16,grad_cam,129,data\chest_xray\test\NORMAL\NORMAL2-IM-0378-0001.jpeg,0,-0.17793899774551392,1.0909494161605835
vit_b16,grad_cam,130,data\chest_xray\test\NORMAL\IM-0021-0001.jpeg,0,0.1464792788028717,0.5698469281196594
vit_b16,grad_cam,131,data\chest_xray\test\NORMAL\IM-0043-0001.jpeg,0,0.009882906451821327,7.392057418823242
vit_b16,grad_cam,132,data\chest_xray\test\PNEUMONIA\person140_bacteria_668.jpeg,1,,inf
vit_b16,grad_cam,133,data\chest_xray\test\PNEUMONIA\person128_bacteria_605.jpeg,1,,inf
vit_b16,grad_cam,134,data\chest_xray\test\NORMAL\NORMAL2-IM-0348-0001.jpeg,0,-0.17484815418720245,8.575922966003418
vit_b16,grad_cam,135,data\chest_xray\test\PNEUMONIA\person136_bacteria_654.jpeg,1,,inf
vit_b16,grad_cam,136,data\chest_xray\test\PNEUMONIA\person117_bacteria_553.jpeg,1,,inf
vit_b16,grad_cam,137,data\chest_xray\test\PNEUMONIA\person1_virus_6.jpeg,1,,inf
vit_b16,grad_cam,138,data\chest_xray\test\NORMAL\NORMAL2-IM-0045-0001.jpeg,0,,inf
vit_b16,grad_cam,139,data\chest_xray\test\NORMAL\IM-0107-0001.jpeg,0,-0.16454577445983887,13.476901054382324
vit_b16,grad_cam,140,data\chest_xray\test\PNEUMONIA\person1670_virus_2886.jpeg,1,,inf
vit_b16,grad_cam,141,data\chest_xray\test\PNEUMONIA\person1618_virus_2805.jpeg,1,,inf
vit_b16,grad_cam,142,data\chest_xray\test\PNEUMONIA\person90_bacteria_442.jpeg,1,,inf
vit_b16,grad_cam,143,data\chest_xray\test\NORMAL\NORMAL2-IM-0288-0001.jpeg,0,-0.29826781153678894,0.8637796640396118
vit_b16,grad_cam,144,data\chest_xray\test\PNEUMONIA\person158_bacteria_745.jpeg,1,,inf
vit_b16,grad_cam,145,data\chest_xray\test\NORMAL\IM-0045-0001.jpeg,0,0.1671653538942337,6.041184902191162
vit_b16,grad_cam,146,data\chest_xray\test\PNEUMONIA\person1653_virus_2858.jpeg,1,,inf
vit_b16,grad_cam,147,data\chest_xray\test\NORMAL\IM-0081-0001.jpeg,0,-0.16383293271064758,0.7368327975273132
vit_b16,grad_cam,148,data\chest_xray\test\PNEUMONIA\person25_virus_59.jpeg,1,,inf
vit_b16,grad_cam,149,data\chest_xray\test\NORMAL\NORMAL2-IM-0368-0001.jpeg,0,-0.11851906776428223,0.7033919095993042
vit_b16,grad_cam,150,data\chest_xray\test\PNEUMONIA\person3_virus_15.jpeg,1,,inf
vit_b16,grad_cam,151,data\chest_xray\test\PNEUMONIA\person1631_virus_2826.jpeg,1,,inf
vit_b16,grad_cam,152,data\chest_xray\test\PNEUMONIA\person90_bacteria_443.jpeg,1,,inf
vit_b16,grad_cam,153,data\chest_xray\test\PNEUMONIA\person113_bacteria_541.jpeg,1,,inf
vit_b16,grad_cam,154,data\chest_xray\test\PNEUMONIA\person30_virus_69.jpeg,1,,inf
vit_b16,grad_cam,155,data\chest_xray\test\PNEUMONIA\person124_bacteria_589.jpeg,1,,inf
vit_b16,grad_cam,156,data\chest_xray\test\PNEUMONIA\person137_bacteria_655.jpeg,1,,inf
vit_b16,grad_cam,157,data\chest_xray\test\PNEUMONIA\person41_virus_88.jpeg,1,,inf
vit_b16,grad_cam,158,data\chest_xray\test\NORMAL\NORMAL2-IM-0345-0001.jpeg,0,0.07305891811847687,1.035904049873352
vit_b16,grad_cam,159,data\chest_xray\test\PNEUMONIA\person146_bacteria_700.jpeg,1,,inf
vit_b16,grad_cam,160,data\chest_xray\test\PNEUMONIA\person109_bacteria_527.jpeg,1,,inf
vit_b16,grad_cam,161,data\chest_xray\test\NORMAL\IM-0071-0001.jpeg,0,0.1297040581703186,6.835824966430664
vit_b16,grad_cam,162,data\chest_xray\test\PNEUMONIA\person1615_virus_2801.jpeg,1,-0.04562637582421303,1.0
vit_b16,grad_cam,163,data\chest_xray\test\PNEUMONIA\person1647_virus_2848.jpeg,1,,inf
vit_b16,grad_cam,164,data\chest_xray\test\NORMAL\NORMAL2-IM-0323-0001.jpeg,0,-0.0005138636915944517,6.615556716918945
vit_b16,grad_cam,165,data\chest_xray\test\PNEUMONIA\person59_virus_116.jpeg,1,-0.3269866406917572,1.3372937440872192
